id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,service_summary,subcategory_components
a01b54b1-3857-4fd8-b30e-82b9a292def3,53c51624-cda4-4ecc-918b-2c7f9925d6a6,Tiny Home Layout (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:38.975453+00,,AI visualization for Tiny Home Layout across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Tiny Home Layout in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",tiny-home-layout-service,,green,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzE2YTM0YSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+VEg8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Tiny Home Layout Group""}",4,"Tiny home layout is a service where a provider crafts a customized interior design plan for tiny homes, including floor plans and space allocations, to maximize functionality and comfort. This service applies to new tiny home construction projects, often for sale in residential parks or on private land, and sometimes for vacation rentals or permanent residences. The provider typically delivers a detailed layout plan, taking into account the home's size, budget, and intended use, to help builders create efficient and appealing living spaces.",
a0abf5f4-8053-4bb5-b80e-f612fc23e3b9,ea70e416-7164-4bb2-8990-023d6f4d04ff,Fireplace (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:13.51879+00,,AI visualization for Fireplace across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Fireplace in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",fireplace-service,,orange,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23ea580c"",""theme_key"":""neutral"",""brand_name"":""Fireplace Inc""}",6,"Fireplace service is a comprehensive offering that encompasses the maintenance and repair of fireplaces in various settings including homes, hotels, restaurants, and office buildings. It typically includes tasks such as inspecting and cleaning fireplaces, replacing parts, and ensuring proper functioning to guarantee safety and efficiency. The goal of fireplace service is to maintain or restore a fireplace's performance, appearance, and overall value.",
a14cef38-cdef-4796-9b21-21090051aa16,5caf5bfc-7590-4f95-91be-377f179a5f04,Custom Metal / Fabrication Visualization (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:22.524896+00,,AI visualization for Custom Metal / Fabrication Visualization across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Custom Metal / Fabrication Visualization in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",custom-metal-fabrication-visualization,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+Q008L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Silverline Sample Custom Metal / Fabrication Visualization Inc""}",3,"Custom Metal/Fabrication Visualization is a service where a provider creates detailed, photorealistic 3D visualizations of custom metal and fabrication projects for residential or commercial spaces such as homes, offices, restaurants, hotels, and shopping centers. This service typically includes renderings of custom metalwork, architectural details, and decorative elements to help clients envision and refine their design concepts. The goal of this service is to provide clients with a clear understanding of their custom metalwork design before production begins.",
a1c3a39c-9191-420b-80ed-af036e1e7fd7,2aeabf0a-7ec3-44b7-a194-397fb7e0f07d,Nursery Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:00.224536+00,,AI visualization for Nursery Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Nursery Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",nursery-design,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+TkQ8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Keystone Nursery Design""}",2,"Nursery design is a service where a provider creates a personalized and functional space for a child's room, taking into account the parents' preferences and style. This service applies to residential spaces such as homes, apartments, and condos. The provider typically offers customized design recommendations for furniture, decor, and color schemes to create a soothing and stimulating environment for the child to grow and develop. The goal of nursery design is to create a safe, beautiful, and engaging space that fosters a child's cognitive, emotional, and physical growth.",
a244503a-336a-4df2-9683-10a69a937a64,dcc10148-fe45-4ab0-8076-79b6c2e52366,Patio & Deck Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:33.660272+00,,AI visualization for Patio & Deck Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Patio & Deck Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",patio-deck-design,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:deck.svg?color=%23b45309"",""theme_key"":""amber"",""brand_name"":""FirstChoice Sample Patio & Deck Design Solutions""}",2,"Patio and deck design is an e-commerce service where a provider offers online design solutions for outdoor living spaces such as patios, decks, and porches in residential homes and commercial establishments like restaurants, hotels, and office buildings. The service typically includes a digital design concept with 2D and 3D visualizations, material and furniture recommendations, and a detailed shopping list for customers to purchase materials and products online. This allows customers to visualize and plan their outdoor spaces from the comfort of their own homes. The goal is to provide a seamless online experience that enables customers to create their ideal outdoor oasis.",
a29c586d-ea26-4205-81a9-0f7889965f0b,222d18cf-1604-4ace-8c5f-7026ae53ff51,General Men's and Boys' Clothing and Furnishings Merchant Wholesalers,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:43.134251+00,,AI visualization for General Men's and Boys' Clothing and Furnishings Merchant Wholesalers products. Let shoppers preview items before purchase.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Men's and Boys' Clothing and Furnishings Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-men-s-and-boys-clothing-and-furnishings-merchant-wholesalers,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:tshirt-crew.svg?color=%23111827"",""theme_key"":""neutral"",""brand_name"":""General Men's And Boys' Clothing And Furnishings Merchant Wholesalers Inc""}",2,"General Men's and Boys' Clothing and Furnishings Merchant Wholesalers is an e-commerce service that supplies a wide range of wholesale men's and boys' clothing and furnishings to various businesses such as department stores, specialty retailers, and online marketplaces. This service typically provides a vast selection of products including casual wear, dress wear, outerwear, and accessories for men and boys, often with competitive pricing and bulk ordering options. The goal of this service is to help businesses streamline their inventory management and stay up-to-date with the latest fashion trends.",
a2f365b7-407b-44d7-8246-08a0ff602493,233aa316-c149-4f46-a2c6-5876c0d9d824,Greenhouse (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:47.055372+00,,AI visualization for Greenhouse across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Greenhouse in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",greenhouse,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+RzwvdGV4dD4KPC9zdmc+"",""theme_key"":""neutral"",""brand_name"":""Prime Greenhouse LLC""}",2,"Greenhouse is an e-commerce service where a provider offers a wide range of high-quality plants, seeds, and gardening supplies to residential and commercial customers including nursery owners, garden centers, and farm supply stores. It typically includes a selection of products such as indoor and outdoor plants, gardening tools, irrigation systems, and other solutions for growers and gardeners. The goal of Greenhouse is to provide customers with a convenient and comprehensive online shopping experience for all their gardening needs.",
a2fbd9bf-fb8b-4b70-9c55-29bb022855f3,dcc10148-fe45-4ab0-8076-79b6c2e52366,Shed (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:28.149292+00,,AI visualization for Shed across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Shed in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",shed-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBlYTVlOSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+UzwvdGV4dD4KPC9zdmc+"",""theme_key"":""neutral"",""brand_name"":""Shed Works""}",6,"The shed service involves a provider designing and delivering a freestanding detached structure for residential or commercial properties—such as backyards, farms, construction sites, and office parks. It typically includes plans and materials for the shed's size, style, and features like shelving, windows, and doors. The provider delivers and assembles the shed according to the design specifications, ensuring a precise and secure installation. The outcome is a functional and secure storage space that meets the client's needs.",
a348498d-b900-4522-8c0e-93dbf2c6e832,ee2504e2-404a-49be-9672-e232c452d50f,General Other Building Material Dealers (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:18.235928+00,,AI visualization for General Other Building Material Dealers across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Other Building Material Dealers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-other-building-material-dealers,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R088L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""FirstChoice Sample General Other Building Material Dealers Co""}",1,"General Other Building Material Dealers (E-commerce) is an online service offering a wide selection of building materials and supplies for various construction and renovation projects. It typically provides access to a range of products such as lumber, roofing materials, drywall, paint, and tools, often with options for online ordering and delivery or in-store pickup. The goal of this service is to offer customers a convenient and efficient way to source the materials they need for their projects.",
a6914f6b-9e23-4ba1-997e-6d16dac20cb1,9d503f5e-9c85-4dc3-a0f1-0bd89a919ce1,"General Paint, Varnish, and Supplies Merchant Wholesalers (E-commerce)",active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:05.599402+00,,"AI visualization for General Paint, Varnish, and Supplies Merchant Wholesalers across e-commerce and services.",,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Paint, Varnish, and Supplies Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-paint-varnish-and-supplies-merchant-wholesalers,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""General Paint, Varnish, And Supplies Merchant Wholesalers Pros""}",2,"General Paint, Varnish, and Supplies Merchant Wholesalers is an e-commerce service offering a wide range of products for various painting projects. It caters to contractors, builders, and DIY enthusiasts working on residential or commercial spaces such as homes, offices, restaurants, and hotels. The service typically provides access to a vast inventory of paints, varnishes, brushes, rollers, and other painting supplies from top brands. The goal is to offer a convenient and cost-effective way for professionals and individuals to purchase painting materials in bulk.",
a6a54273-085e-47a2-9e52-f94ff38d74fc,570e8aea-208e-4b5d-b28a-8d40b40fea71,General Solar Electric Power Generation (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:39.841154+00,,AI visualization for General Solar Electric Power Generation across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Solar Electric Power Generation in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-solar-electric-power-generation-service,,amber,"{""logo_url"":""https://api.iconify.design/mdi:lightbulb-on-outline.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Apex General Solar Electric Power Generation Co""}",10,"General Solar Electric Power Generation is a service where a provider designs and implements a solar electric power system for residential or commercial properties—such as homes, offices, schools, and industrial facilities. It typically includes a comprehensive plan outlining the system's capacity, layout, and integration with existing electrical infrastructure, as well as recommendations for optimal energy production and efficiency. The goal of this service is to provide a reliable and renewable source of electricity that reduces energy costs and minimizes environmental impact.",
a6d90822-2275-4e4c-beba-45bac6f75e0b,ea70e416-7164-4bb2-8990-023d6f4d04ff,General Other Building Equipment Contractors (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:06.587827+00,,AI visualization for General Other Building Equipment Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Other Building Equipment Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-other-building-equipment-contractors-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%230ea5e9"",""theme_key"":""neutral"",""brand_name"":""Keystone General Other Building Equipment Contractors Pros""}",10,"General Other Building Equipment Contractors provide a service that encompasses the installation, maintenance, and repair of various building equipment systems for residential and commercial properties—such as schools, hospitals, office buildings, restaurants, and hotels. This service typically includes work on equipment like water treatment systems, swimming pool equipment, and medical gas systems. The provider's goal is to ensure these equipment systems operate efficiently and safely, meeting the specific needs of each facility. By doing so, the contractor helps maintain a healthy and productive environment for occupants.",
a7e9a3b9-842e-475f-bf28-267bac073a37,28e49a00-64f5-41cf-b60f-10eef32d2ae4,General Plumbing Fixture Fitting and Trim Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:03.75508+00,,AI visualization for General Plumbing Fixture Fitting and Trim Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Plumbing Fixture Fitting and Trim Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-plumbing-fixture-fitting-and-trim-manufacturing,,teal,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%230891b2"",""theme_key"":""teal"",""brand_name"":""General Plumbing Fixture Fitting And Trim Manufacturing Inc""}",1,"General Plumbing Fixture Fitting and Trim Manufacturing is an e-commerce service where a provider creates and sells custom-made plumbing fixture fittings and trims for residential and commercial spaces such as homes, apartments, offices, hotels, and restaurants. This service typically includes the design and production of custom fixtures and trims that fit specific plumbing configurations and architectural styles. The outcome of this service is a wide range of custom plumbing components that meet unique design and functionality needs.",
a8268b67-2319-4245-aecc-268dbc7ca453,2aeabf0a-7ec3-44b7-a194-397fb7e0f07d,Closet & Storage Solutions (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:21.620476+00,,AI visualization for Closet & Storage Solutions across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Closet & Storage Solutions in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",closet-storage-solutions,,orange,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2VhNTgwYyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+Q1M8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Silverline Closet & Storage Solutions Company""}",2,"Closet and Storage Solutions is an e-commerce interior design service that helps customers create functional and organized spaces by providing tailored design plans for residential closets and storage areas—such as bedrooms, home offices, and entryways. The service typically includes personalized design recommendations for custom cabinetry, shelving, and storage solutions to maximize space and improve functionality. By utilizing online design tools and expert guidance, customers can achieve a more streamlined and efficient living environment.",
a86384a4-c2db-405b-b805-a371c0b19420,5caf5bfc-7590-4f95-91be-377f179a5f04,General Ornamental and Architectural Metal Work Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:57.52738+00,,AI visualization for General Ornamental and Architectural Metal Work Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Ornamental and Architectural Metal Work Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-ornamental-and-architectural-metal-work-manufacturing,,green,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%2316a34a"",""theme_key"":""neutral"",""brand_name"":""General Ornamental And Architectural Metal Work Manufacturing Inc""}",3,"General Ornamental and Architectural Metal Work Manufacturing is a service where a provider designs and produces custom metal components for various applications, including architectural features, decorative elements, and functional parts for residential and commercial buildings. These custom metal components can range from intricate details such as railings, balustrades, and door hardware to larger architectural features like decorative screens, grilles, and facades. The goal of this service is to provide high-quality, bespoke metal work that enhances the aesthetic and functionality of a space.",
a8f8b785-7b31-4550-a64c-7b0ed786461e,549e647f-b139-4298-aa7e-86bd9b23e0ab,Flooring (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:29.71898+00,,AI visualization for Flooring across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Flooring in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",flooring,,violet,"{""logo_url"":""https://api.iconify.design/mdi:floor-plan.svg?color=%238b5cf6"",""theme_key"":""black"",""brand_name"":""ClearView Flooring Design""}",2,"Flooring e-commerce is a service where a provider offers a wide selection of flooring products for various spaces—such as living rooms, bedrooms, kitchens, bathrooms, offices, restaurants, and commercial areas. It typically includes online product browsing and purchasing, product recommendations, and delivery or shipping of flooring materials. The provider may also offer design and installation services to help customers achieve their desired flooring look. The goal of this service is to provide customers with a convenient and comprehensive flooring solution.",
